date,rank,username,viewer_count
2021-01-08,64,buckefps,2505
2021-01-08,65,WorldofWarships,2444
2021-01-08,66,Sequisha,2443
2021-01-08,67,Limealicious,2429
2021-01-08,68,syn4ack,2404
2021-01-08,69,Sliggytv,2392
2021-01-08,70,AdrianaChechik_,2330
2021-01-08,71,monkeys_forever,2380
2021-01-08,72,NickEh30,2680
2021-01-08,73,IKeepItTaco,2264
2021-01-08,74,w0n23,2370
2021-01-08,75,blau,2246
2021-01-08,76,HarryHesketh,2217
2021-01-08,77,SmiteGame,2195
2021-01-08,78,Scarra,2191
2021-01-08,79,Granny,2094
2021-01-08,80,Zemie,2159
2021-01-08,81,StaysafeTV,2151
2021-01-08,82,Jay3,2095
2021-01-08,83,SlotsMarko,2019
2021-01-08,84,CodeMiko,1971
2021-01-08,85,akaNemsko,1850
2021-01-08,86,Sommerset,2031
2021-01-08,87,Rustage_,1918
2021-01-08,88,MurderCrumpet,1847
2021-01-08,89,hpduketv,1878
2021-01-08,90,KarasMai,2026
2021-01-08,91,humzh,1768
2021-01-08,92,MeatiHS,1770
2021-01-08,93,Prestivent,1504
2021-01-08,94,Chica,1744
2021-01-08,95,DooleyNotedGaming,1763
2021-01-08,96,Linkus7,1770
2021-01-08,98,Dratnos,1648
2021-01-08,99,GEEGA,1612
2021-01-08,100,Avast,1412
2021-01-09,1,xQc,60478
2021-01-09,2,tarik,56627
2021-01-09,3,HasanAbi,30972
2021-01-09,4,NICKMERCS,29049
2021-01-09,5,TSM_ImperialHal,25786
2021-01-09,6,Philza,22066
2021-01-09,7,NiceWigg,20851
2021-01-09,8,zackrawrr,20140
2021-01-09,9,Emiru,19788
2021-01-09,10,VALORANT_Americas,19984
2021-01-09,11,playapex,18787
2021-01-09,12,Jynxzi,13810
2021-01-09,13,PENTA,13310
2021-01-09,14,MOONMOON,13308
2021-01-09,15,CDawgVA,12017
2021-01-09,16,Clix,11873
2021-01-09,17,summit1g,12663
2021-01-09,18,shroud,11280
2021-01-09,19,Foolish_Gamers,11819
2021-01-09,20,Flight23white,9402
2021-01-09,21,LVNDMARK,9239
2021-01-09,22,Grubby,6767
2021-01-09,23,Shotzzy,7023
2021-01-09,24,Agent00,5959
2021-01-09,25,Tectone,5725
2021-01-09,26,AMOURANTH,5716
2021-01-09,27,watchmeblink,5377
2021-01-09,28,koil,5438
2021-01-09,29,The_Happy_Hob,5214
2021-01-09,30,BrawlStars,5106
2021-01-09,31,Dkayed,5003
2021-01-09,32,GothamChess,4621
2021-01-09,33,vedal987,4535
2021-01-09,34,TeamfightTactics,4596
2021-01-09,35,fl0m,4057
2021-01-09,36,A_Seagull,4187
2021-01-09,37,erobb221,4420
2021-01-09,38,Cohh,4003
2021-01-09,39,alpharad,4024
2021-01-09,40,Mathil1,3862
2021-01-09,41,HisWattson,3848
2021-01-09,42,LVTHalo,3884
2021-01-09,43,HusKerrs,3832
2021-01-09,44,reneesrealm,3708
2021-01-09,45,Ray,3547
2021-01-09,46,zwebackhd,3531
2021-01-09,47,iateyourpie,3457
2021-01-09,48,RaiseYourEdge,3394
2021-01-09,49,AmazonMusic,3426
2021-01-09,50,Pieface23,2979
2021-01-09,51,setsukotft,3269
2021-01-09,52,Bawkbasoup,3178
2021-01-09,53,solarbacca,3054
2021-01-09,54,RealzBlueWater,2757
2021-01-09,55,CoconutB,2905
2021-01-09,56,itsBenAndKaren,2924
2021-01-09,58,RetalsRL,2541
2021-01-09,59,KYR_SP33DY,2710
2021-01-09,60,Beaulo,2608
2021-01-09,61,Atrioc,2717
2021-01-09,62,BadBoyHalo,3189
2021-01-09,63,Lacari,2564
2021-01-09,64,buckefps,2611
2021-01-09,65,WorldofWarships,2404
2021-01-09,66,Sequisha,2443
2021-01-09,67,Limealicious,2400
2021-01-09,68,syn4ack,2404
2021-01-09,69,Sliggytv,2392
2021-01-09,70,AdrianaChechik_,2361
2021-01-09,71,monkeys_forever,2380
2021-01-09,72,NickEh30,2680
2021-01-09,73,IKeepItTaco,2264
2021-01-09,74,w0n23,2370
2021-01-09,75,blau,2369
2021-01-09,76,HarryHesketh,2217
2021-01-09,77,SmiteGame,2195
2021-01-09,78,Scarra,2191
2021-01-09,79,Granny,2094
2021-01-09,80,Zemie,2159
2021-01-09,81,StaysafeTV,2151
2021-01-09,82,Jay3,2095
2021-01-09,83,SlotsMarko,2019
2021-01-09,84,CodeMiko,1971
2021-01-09,85,akaNemsko,1850
2021-01-09,86,Sommerset,2031
2021-01-09,87,Rustage_,1918
2021-01-09,88,MurderCrumpet,1847
2021-01-09,89,hpduketv,1878
2021-01-09,90,KarasMai,2026
2021-01-09,91,humzh,1768
2021-01-09,92,MeatiHS,1770
2021-01-09,93,Prestivent,1504
2021-01-09,94,Chica,1744
2021-01-09,95,DooleyNotedGaming,1763
2021-01-09,96,Linkus7,1770
2021-01-09,98,Dratnos,1648
2021-01-09,99,GEEGA,1612
2021-01-09,100,Avast,1412
2021-01-10,1,xQc,60478
2021-01-10,2,tarik,56627
2021-01-10,3,HasanAbi,30972
2021-01-10,4,NICKMERCS,29049
2021-01-10,5,TSM_ImperialHal,25786
2021-01-10,6,Philza,22066
2021-01-10,7,NiceWigg,20851
2021-01-10,8,zackrawrr,20140
2021-01-10,9,Emiru,19788
2021-01-10,10,VALORANT_Americas,19984
2021-01-10,11,playapex,18787
2021-01-10,12,Jynxzi,13810
2021-01-10,13,PENTA,13310
2021-01-10,14,MOONMOON,13308
2021-01-10,15,CDawgVA,12017
2021-01-10,16,Clix,11873
2021-01-10,17,summit1g,12663
2021-01-10,18,shroud,11280
2021-01-10,19,Foolish_Gamers,11819
2021-01-10,20,Flight23white,9402
2021-01-10,21,LVNDMARK,9239
2021-01-10,22,Grubby,6767
2021-01-10,23,Shotzzy,7023
2021-01-10,24,Agent00,5959
2021-01-10,25,Tectone,5725
2021-01-10,26,AMOURANTH,5716
2021-01-10,27,watchmeblink,5377
2021-01-10,28,koil,5438
2021-01-10,29,The_Happy_Hob,5214
2021-01-10,30,BrawlStars,5106
2021-01-10,31,Dkayed,5003
2021-01-10,32,GothamChess,4621
2021-01-10,33,vedal987,4535
2021-01-10,34,TeamfightTactics,4596
2021-01-10,35,fl0m,4057
2021-01-10,36,A_Seagull,4187
2021-01-10,37,erobb221,4420
2021-01-10,38,Cohh,4003
2021-01-10,39,alpharad,4024
2021-01-10,40,Mathil1,3862
2021-01-10,41,HisWattson,3848
2021-01-10,42,LVTHalo,3884
2021-01-10,43,HusKerrs,3832
2021-01-10,44,reneesrealm,3708
2021-01-10,45,Ray,3547
2021-01-10,46,zwebackhd,3531
2021-01-10,47,iateyourpie,3457
2021-01-10,48,RaiseYourEdge,3394
2021-01-10,49,AmazonMusic,3426
2021-01-10,50,Pieface23,2979
2021-01-10,51,setsukotft,3269
2021-01-10,52,Bawkbasoup,3178
2021-01-10,53,solarbacca,3054
2021-01-10,54,RealzBlueWater,2757
2021-01-10,55,CoconutB,2905
2021-01-10,56,itsBenAndKaren,2924
2021-01-10,58,RetalsRL,2541
2021-01-10,59,KYR_SP33DY,2710
2021-01-10,60,Beaulo,2608
2021-01-10,61,Atrioc,2717
2021-01-10,62,BadBoyHalo,3189
2021-01-10,63,Lacari,2564
2021-01-10,64,buckefps,2611
2021-01-10,65,WorldofWarships,2404
2021-01-10,66,Sequisha,2443
2021-01-10,67,Limealicious,2400
2021-01-10,68,syn4ack,2404
2021-01-10,69,Sliggytv,2392
2021-01-10,70,AdrianaChechik_,2361
2021-01-10,71,monkeys_forever,2380
2021-01-10,72,NickEh30,2680
2021-01-10,73,IKeepItTaco,2264
2021-01-10,74,w0n23,2370
2021-01-10,75,blau,2369
2021-01-10,76,HarryHesketh,2217
2021-01-10,77,SmiteGame,2195
2021-01-10,78,Scarra,2191
2021-01-10,79,Granny,2094
2021-01-10,80,Zemie,2159
2021-01-10,81,StaysafeTV,2151
2021-01-10,82,Jay3,2095
2021-01-10,83,SlotsMarko,2019
2021-01-10,84,CodeMiko,1971
2021-01-10,85,akaNemsko,1850
2021-01-10,86,Sommerset,2031
2021-01-10,87,Rustage_,1918
2021-01-10,88,MurderCrumpet,1847
2021-01-10,89,hpduketv,1878
2021-01-10,90,KarasMai,2026
2021-01-10,91,humzh,1768
2021-01-10,92,MeatiHS,1770
2021-01-10,93,Prestivent,1504
2021-01-10,94,Chica,1744
2021-01-10,95,DooleyNotedGaming,1763
2021-01-10,96,Linkus7,1770
2021-01-10,98,Dratnos,1648
2021-01-10,99,GEEGA,1612
2021-01-10,100,Avast,1412
2021-01-11,1,xQc,60478
2021-01-11,2,tarik,56627
2021-01-11,3,HasanAbi,30972
2021-01-11,4,NICKMERCS,29049
2021-01-11,5,TSM_ImperialHal,25786
2021-01-11,6,Philza,22066
2021-01-11,7,NiceWigg,20851
2021-01-11,8,zackrawrr,20140
2021-01-11,9,Emiru,19788
2021-01-11,10,VALORANT_Americas,19984
2021-01-11,11,playapex,18787
2021-01-11,12,Jynxzi,13810
2021-01-11,13,PENTA,13310
2021-01-11,14,MOONMOON,13308
2021-01-11,15,CDawgVA,12017
2021-01-11,16,Clix,11873
2021-01-11,17,summit1g,12663
2021-01-11,18,shroud,11280
2021-01-11,19,Foolish_Gamers,11819
2021-01-11,20,Flight23white,9402
2021-01-11,21,LVNDMARK,9239
2021-01-11,22,Grubby,6767
2021-01-11,23,Shotzzy,7023
2021-01-11,24,Agent00,5959
2021-01-11,25,Tectone,5725
2021-01-11,26,AMOURANTH,5716
2021-01-11,27,watchmeblink,5377
2021-01-11,28,koil,5438
2021-01-11,29,The_Happy_Hob,5214
2021-01-11,30,BrawlStars,5106
2021-01-11,31,Dkayed,5003
2021-01-11,32,GothamChess,4621
2021-01-11,33,vedal987,4535
2021-01-11,34,TeamfightTactics,4596
2021-01-11,35,fl0m,4057
2021-01-11,36,A_Seagull,4187
2021-01-11,37,erobb221,4420
2021-01-11,38,Cohh,4003
2021-01-11,39,alpharad,4024
2021-01-11,40,Mathil1,3715
2021-01-11,41,HisWattson,3848
2021-01-11,42,LVTHalo,3884
2021-01-11,43,HusKerrs,3905
2021-01-11,44,reneesrealm,3708
2021-01-11,45,Ray,3547
2021-01-11,46,zwebackhd,3599
2021-01-11,47,iateyourpie,3457
2021-01-11,48,RaiseYourEdge,3394
2021-01-11,49,AmazonMusic,3426
2021-01-11,50,Pieface23,2979
2021-01-11,51,setsukotft,3269
2021-01-11,52,Bawkbasoup,3178
2021-01-11,53,solarbacca,3054
2021-01-11,54,RealzBlueWater,2757
2021-01-11,55,CoconutB,2905
2021-01-11,56,itsBenAndKaren,2924
2021-01-11,58,RetalsRL,2541
2021-01-11,59,KYR_SP33DY,2710
2021-01-11,60,Beaulo,2635
2021-01-11,61,Atrioc,2717
2021-01-11,62,BadBoyHalo,3189
2021-01-11,63,Lacari,2564
2021-01-11,64,buckefps,2611
2021-01-11,65,WorldofWarships,2404
2021-01-11,66,Sequisha,2443
2021-01-11,67,Limealicious,2400
2021-01-11,68,syn4ack,2404
2021-01-11,69,Sliggytv,2392
2021-01-11,70,AdrianaChechik_,2361
2021-01-11,71,monkeys_forever,2380
2021-01-11,72,NickEh30,2680
2021-01-11,73,IKeepItTaco,1948
2021-01-11,74,w0n23,2370
2021-01-11,75,blau,2369
2021-01-11,76,HarryHesketh,2217
2021-01-11,77,SmiteGame,2195
2021-01-11,78,Scarra,2191
2021-01-11,79,Granny,2094
2021-01-11,80,Zemie,2308
2021-01-11,81,StaysafeTV,2280
2021-01-11,82,Jay3,2095
2021-01-11,83,SlotsMarko,2019
2021-01-11,84,CodeMiko,1971
2021-01-11,85,akaNemsko,1850
2021-01-11,86,Sommerset,2031
2021-01-11,87,Rustage_,2077
2021-01-11,88,MurderCrumpet,1847
2021-01-11,89,hpduketv,1878
2021-01-11,90,KarasMai,1935
2021-01-11,91,humzh,1768
2021-01-11,92,MeatiHS,1740
2021-01-11,93,Prestivent,1504
2021-01-11,94,Chica,1709
2021-01-11,95,DooleyNotedGaming,1805
2021-01-11,96,Linkus7,1770
2021-01-11,98,Dratnos,1648
2021-01-11,99,GEEGA,1612
2021-01-11,100,Avast,1412
2021-01-12,1,xQc,60478
2021-01-12,2,tarik,56627
2021-01-12,3,HasanAbi,30972
2021-01-12,4,NICKMERCS,29049
2021-01-12,5,TSM_ImperialHal,25786
2021-01-12,6,Philza,22066
2021-01-12,7,NiceWigg,20566
2021-01-12,8,zackrawrr,20140
2021-01-12,9,Emiru,19788
2021-01-12,10,VALORANT_Americas,19984
2021-01-12,11,playapex,18787
2021-01-12,12,Jynxzi,13810
2021-01-12,13,PENTA,13310
2021-01-12,14,MOONMOON,13308
2021-01-12,15,CDawgVA,12017
2021-01-12,16,Clix,11873
2021-01-12,17,summit1g,12663
2021-01-12,18,shroud,11280
2021-01-12,19,Foolish_Gamers,13840
2021-01-12,20,Flight23white,9402
2021-01-12,21,LVNDMARK,9239
2021-01-12,22,Grubby,6767
2021-01-12,23,Shotzzy,7023
2021-01-12,24,Agent00,5959
2021-01-12,25,Tectone,5725
2021-01-12,26,AMOURANTH,5406
2021-01-12,27,watchmeblink,5377
2021-01-12,28,koil,5438
2021-01-12,29,The_Happy_Hob,5214
2021-01-12,30,BrawlStars,5106
2021-01-12,31,Dkayed,5003
2021-01-12,32,GothamChess,4946
2021-01-12,33,vedal987,4595
2021-01-12,34,TeamfightTactics,4596
2021-01-12,35,fl0m,4057
2021-01-12,36,A_Seagull,4187
2021-01-12,37,erobb221,4420
2021-01-12,38,Cohh,4003
2021-01-12,39,alpharad,4069
2021-01-12,40,Mathil1,3715
2021-01-12,41,HisWattson,3848
2021-01-12,42,LVTHalo,3884
2021-01-12,43,HusKerrs,3905
2021-01-12,44,reneesrealm,3708
2021-01-12,45,Ray,3547
2021-01-12,46,zwebackhd,3599
2021-01-12,47,iateyourpie,3457
2021-01-12,48,RaiseYourEdge,3394
2021-01-12,49,AmazonMusic,3426
2021-01-12,50,Pieface23,2979
2021-01-12,51,setsukotft,3269
2021-01-12,52,Bawkbasoup,3178
2021-01-12,53,solarbacca,3054
2021-01-12,54,RealzBlueWater,2757
2021-01-12,55,CoconutB,2905
2021-01-12,56,itsBenAndKaren,2924
2021-01-12,58,RetalsRL,2541
2021-01-12,59,KYR_SP33DY,2710
2021-01-12,60,Beaulo,2635
2021-01-12,61,Atrioc,2717
2021-01-12,62,BadBoyHalo,3189
2021-01-12,63,Lacari,2564
2021-01-12,64,buckefps,2611
2021-01-12,65,WorldofWarships,2404
2021-01-12,66,Sequisha,2443
2021-01-12,67,Limealicious,2400
2021-01-12,68,syn4ack,2404
2021-01-12,69,Sliggytv,2392
2021-01-12,70,AdrianaChechik_,2361
2021-01-12,71,monkeys_forever,2380
2021-01-12,72,NickEh30,2680
2021-01-12,73,IKeepItTaco,1948
2021-01-12,74,w0n23,2370
2021-01-12,75,blau,2369
2021-01-12,76,HarryHesketh,2217
2021-01-12,77,SmiteGame,2195
2021-01-12,78,Scarra,2191
2021-01-12,79,Granny,2094
2021-01-12,80,Zemie,2308
2021-01-12,81,StaysafeTV,2280
2021-01-12,82,Jay3,2095
2021-01-12,83,SlotsMarko,2019
2021-01-12,84,CodeMiko,1971
2021-01-12,85,akaNemsko,1850
2021-01-12,86,Sommerset,2031
2021-01-12,87,Rustage_,2077
2021-01-12,88,MurderCrumpet,1847
2021-01-12,89,hpduketv,1878
2021-01-12,90,KarasMai,1935
2021-01-12,91,humzh,1768
2021-01-12,92,MeatiHS,1740
2021-01-12,93,Prestivent,1504
2021-01-12,94,Chica,1709
2021-01-12,95,DooleyNotedGaming,1805
2021-01-12,96,Linkus7,1770
2021-01-12,98,Dratnos,1648
2021-01-12,99,GEEGA,1612
2021-01-12,100,Avast,1412
2021-01-13,1,xQc,60478
2021-01-13,2,tarik,56627
2021-01-13,3,HasanAbi,30972
2021-01-13,4,NICKMERCS,29049
2021-01-13,5,TSM_ImperialHal,25786
2021-01-13,6,Philza,22066
2021-01-13,7,NiceWigg,20566
2021-01-13,8,zackrawrr,20140
2021-01-13,9,Emiru,19788
2021-01-13,10,VALORANT_Americas,19984
2021-01-13,11,playapex,18787
2021-01-13,12,Jynxzi,13810
2021-01-13,13,PENTA,13310
2021-01-13,14,MOONMOON,13308
2021-01-13,15,CDawgVA,12017
2021-01-13,16,Clix,11873
2021-01-13,17,summit1g,12663
2021-01-13,18,shroud,11280
2021-01-13,19,Foolish_Gamers,13840
2021-01-13,20,Flight23white,9402
2021-01-13,21,LVNDMARK,9239
2021-01-13,22,Grubby,6767
2021-01-13,23,Shotzzy,7023
2021-01-13,24,Agent00,5959
2021-01-13,25,Tectone,5725
2021-01-13,26,AMOURANTH,5406
2021-01-13,27,watchmeblink,5377
2021-01-13,28,koil,5438
2021-01-13,29,The_Happy_Hob,5214
2021-01-13,30,BrawlStars,5106
2021-01-13,31,Dkayed,5003
2021-01-13,32,GothamChess,4946
2021-01-13,33,vedal987,4595
2021-01-13,34,TeamfightTactics,4596
2021-01-13,35,fl0m,4057
2021-01-13,36,A_Seagull,4187
2021-01-13,37,erobb221,4420
2021-01-13,38,Cohh,4003
2021-01-13,39,alpharad,4069
2021-01-13,40,Mathil1,3715
2021-01-13,41,HisWattson,3848
2021-01-13,42,LVTHalo,3884
2021-01-13,43,HusKerrs,3905
2021-01-13,44,reneesrealm,3708
2021-01-13,45,Ray,3547
2021-01-13,46,zwebackhd,3599
2021-01-13,47,iateyourpie,3457
2021-01-13,48,RaiseYourEdge,3394
2021-01-13,49,AmazonMusic,3426
2021-01-13,50,Pieface23,2979
2021-01-13,51,setsukotft,3269
2021-01-13,52,Bawkbasoup,3178
2021-01-13,53,solarbacca,3054
2021-01-13,54,RealzBlueWater,2757
2021-01-13,55,CoconutB,2905
2021-01-13,56,itsBenAndKaren,2924
2021-01-13,58,RetalsRL,2541
2021-01-13,59,KYR_SP33DY,2710
2021-01-13,60,Beaulo,2635
2021-01-13,61,Atrioc,2717
2021-01-13,62,BadBoyHalo,3189
2021-01-13,63,Lacari,2564
2021-01-13,64,buckefps,2611
2021-01-13,65,WorldofWarships,2404
2021-01-13,66,Sequisha,2443
2021-01-13,67,Limealicious,2400
2021-01-13,68,syn4ack,2404
2021-01-13,69,Sliggytv,2392
2021-01-13,70,AdrianaChechik_,2361
2021-01-13,71,monkeys_forever,2380
2021-01-13,72,NickEh30,2680
2021-01-13,73,IKeepItTaco,1948
2021-01-13,74,w0n23,2370
2021-01-13,75,blau,2369
2021-01-13,76,HarryHesketh,2217
2021-01-13,77,SmiteGame,2195
2021-01-13,78,Scarra,2191
2021-01-13,79,Granny,2094
2021-01-13,80,Zemie,2308
2021-01-13,81,StaysafeTV,2280
2021-01-13,82,Jay3,2095
2021-01-13,83,SlotsMarko,2019
2021-01-13,84,CodeMiko,1971
2021-01-13,85,akaNemsko,1850
2021-01-13,86,Sommerset,2031
2021-01-13,87,Rustage_,2077
2021-01-13,88,MurderCrumpet,1847
2021-01-13,89,hpduketv,1878
2021-01-13,90,KarasMai,1935
2021-01-13,91,humzh,1768
2021-01-13,92,MeatiHS,1740
2021-01-13,93,Prestivent,1504
2021-01-13,94,Chica,1709
2021-01-13,95,DooleyNotedGaming,1805
2021-01-13,96,Linkus7,1770
2021-01-13,98,Dratnos,1648
2021-01-13,99,GEEGA,1612
2021-01-13,100,Avast,1412
2021-01-14,1,xQc,60478
2021-01-14,2,tarik,56627
2021-01-14,3,HasanAbi,30972
2021-01-14,4,NICKMERCS,29049
2021-01-14,5,TSM_ImperialHal,25786
2021-01-14,6,Philza,22066
2021-01-14,7,NiceWigg,20566
2021-01-14,8,zackrawrr,20140
2021-01-14,9,Emiru,19788
2021-01-14,10,VALORANT_Americas,19984
2021-01-14,11,playapex,18787
2021-01-14,12,Jynxzi,13810
2021-01-14,13,PENTA,13310
2021-01-14,14,MOONMOON,13308
2021-01-14,15,CDawgVA,12017
2021-01-14,16,Clix,11873
2021-01-14,17,summit1g,12663
2021-01-14,18,shroud,11280
2021-01-14,19,Foolish_Gamers,13840
2021-01-14,20,Flight23white,9402
2021-01-14,21,LVNDMARK,9239
2021-01-14,22,Grubby,6767
2021-01-14,23,Shotzzy,7023
2021-01-14,24,Agent00,5959
2021-01-14,25,Tectone,5725
2021-01-14,26,AMOURANTH,5406
2021-01-14,27,watchmeblink,5377
2021-01-14,28,koil,5438
2021-01-14,29,The_Happy_Hob,5214
2021-01-14,30,BrawlStars,5198
2021-01-14,31,Dkayed,5003
2021-01-14,32,GothamChess,4946
2021-01-14,33,vedal987,4595
2021-01-14,34,TeamfightTactics,4596
2021-01-14,35,fl0m,4057
2021-01-14,36,A_Seagull,4187
2021-01-14,37,erobb221,4420
2021-01-14,38,Cohh,4124
2021-01-14,39,alpharad,4069
2021-01-14,40,Mathil1,3715
2021-01-14,41,HisWattson,3848
2021-01-14,42,LVTHalo,3884
2021-01-14,43,HusKerrs,3905
2021-01-14,44,reneesrealm,3708
2021-01-14,45,Ray,3547
2021-01-14,46,zwebackhd,3599
2021-01-14,47,iateyourpie,3457
2021-01-14,48,RaiseYourEdge,3394
2021-01-14,49,AmazonMusic,2983
2021-01-14,50,Pieface23,2979
2021-01-14,51,setsukotft,3333
2021-01-14,52,Bawkbasoup,3178
2021-01-14,53,solarbacca,3054
2021-01-14,54,RealzBlueWater,2757
2021-01-14,55,CoconutB,2905
2021-01-14,56,itsBenAndKaren,3041
2021-01-14,58,RetalsRL,2541
2021-01-14,59,KYR_SP33DY,2710
2021-01-14,60,Beaulo,2635
2021-01-14,61,Atrioc,2717
2021-01-14,62,BadBoyHalo,3071
2021-01-14,63,Lacari,2564
2021-01-14,64,buckefps,2611
2021-01-14,65,WorldofWarships,2404
2021-01-14,66,Sequisha,2497
2021-01-14,67,Limealicious,2400
2021-01-14,68,syn4ack,2379
2021-01-14,69,Sliggytv,2552
2021-01-14,70,AdrianaChechik_,2361
2021-01-14,71,monkeys_forever,2380
2021-01-14,72,NickEh30,2680
2021-01-14,73,IKeepItTaco,1948
2021-01-14,74,w0n23,2370
2021-01-14,75,blau,2369
2021-01-14,76,HarryHesketh,2217
2021-01-14,77,SmiteGame,2195
2021-01-14,78,Scarra,2318
2021-01-14,79,Granny,2094
2021-01-14,80,Zemie,2308
2021-01-14,81,StaysafeTV,2280
2021-01-14,82,Jay3,2095
2021-01-14,83,SlotsMarko,2019
2021-01-14,84,CodeMiko,1971
2021-01-14,85,akaNemsko,1850
2021-01-14,86,Sommerset,2031
2021-01-14,87,Rustage_,2077
2021-01-14,88,MurderCrumpet,1847
2021-01-14,89,hpduketv,1878
2021-01-14,90,KarasMai,1935
2021-01-14,91,humzh,1695
2021-01-14,92,MeatiHS,1740
2021-01-14,93,Prestivent,1504
2021-01-14,94,Chica,1709
2021-01-14,95,DooleyNotedGaming,1805
2021-01-14,96,Linkus7,1770
2021-01-14,98,Dratnos,1648
2021-01-14,99,GEEGA,1612
2021-01-14,100,Avast,1320
2021-01-15,1,xQc,60478
2021-01-15,2,tarik,56627
2021-01-15,3,HasanAbi,30972
2021-01-15,4,NICKMERCS,30140
2021-01-15,5,TSM_ImperialHal,24761
2021-01-15,6,Philza,22066
2021-01-15,7,NiceWigg,20566
2021-01-15,8,zackrawrr,20350
2021-01-15,9,Emiru,19788
2021-01-15,10,VALORANT_Americas,19984
2021-01-15,11,playapex,17423
2021-01-15,12,Jynxzi,13669
2021-01-15,13,PENTA,13310
2021-01-15,14,MOONMOON,13447
2021-01-15,15,CDawgVA,11092
2021-01-15,16,Clix,11873
2021-01-15,17,summit1g,12663
2021-01-15,18,shroud,11164
2021-01-15,19,Foolish_Gamers,13840
2021-01-15,20,Flight23white,9402
2021-01-15,21,LVNDMARK,9239
2021-01-15,22,Grubby,6767
2021-01-15,23,Shotzzy,7315
2021-01-15,24,Agent00,6340
2021-01-15,25,Tectone,5790
2021-01-15,26,AMOURANTH,5406
2021-01-15,27,watchmeblink,5377
2021-01-15,28,koil,5438
2021-01-15,29,The_Happy_Hob,5142
2021-01-15,30,BrawlStars,5198
2021-01-15,31,Dkayed,5003
2021-01-15,32,GothamChess,4946
2021-01-15,33,vedal987,4595
2021-01-15,34,TeamfightTactics,4596
2021-01-15,35,fl0m,4057
2021-01-15,36,A_Seagull,4187
2021-01-15,37,erobb221,4420
2021-01-15,38,Cohh,4124
2021-01-15,39,alpharad,4069
2021-01-15,40,Mathil1,3715
2021-01-15,41,HisWattson,3848
2021-01-15,42,LVTHalo,3884
2021-01-15,43,HusKerrs,3905
2021-01-15,44,reneesrealm,3708
2021-01-15,45,Ray,3547
2021-01-15,46,zwebackhd,3599
2021-01-15,47,iateyourpie,3457
2021-01-15,48,RaiseYourEdge,3394
2021-01-15,49,AmazonMusic,2983
2021-01-15,50,Pieface23,2979
2021-01-15,51,setsukotft,3333
2021-01-15,52,Bawkbasoup,3178
2021-01-15,53,solarbacca,3054
2021-01-15,54,RealzBlueWater,2757
2021-01-15,55,CoconutB,2905
2021-01-15,56,itsBenAndKaren,3041
2021-01-15,58,RetalsRL,2541
2021-01-15,59,KYR_SP33DY,2710
2021-01-15,60,Beaulo,2635
2021-01-15,61,Atrioc,2717
2021-01-15,62,BadBoyHalo,3071
2021-01-15,63,Lacari,2564
2021-01-15,64,buckefps,2611
2021-01-15,65,WorldofWarships,2404
2021-01-15,66,Sequisha,2497
2021-01-15,67,Limealicious,2400
2021-01-15,68,syn4ack,2379
2021-01-15,69,Sliggytv,2552
2021-01-15,70,AdrianaChechik_,2361
2021-01-15,71,monkeys_forever,2380
2021-01-15,72,NickEh30,2680
2021-01-15,73,IKeepItTaco,1948
2021-01-15,74,w0n23,2370
2021-01-15,75,blau,2369
2021-01-15,76,HarryHesketh,2217
2021-01-15,77,SmiteGame,2195
2021-01-15,78,Scarra,2318
2021-01-15,79,Granny,2094
2021-01-15,80,Zemie,2308
2021-01-15,81,StaysafeTV,2280
2021-01-15,82,Jay3,2095
2021-01-15,83,SlotsMarko,2019
2021-01-15,84,CodeMiko,1971
2021-01-15,85,akaNemsko,1850
2021-01-15,86,Sommerset,2031
2021-01-15,87,Rustage_,2077
2021-01-15,88,MurderCrumpet,1847
2021-01-15,89,hpduketv,1878
2021-01-15,90,KarasMai,1935
2021-01-15,91,humzh,1695
2021-01-15,92,MeatiHS,1740
2021-01-15,93,Prestivent,1504
2021-01-15,94,Chica,1709
2021-01-15,95,DooleyNotedGaming,1805
2021-01-15,96,Linkus7,1770
2021-01-15,98,Dratnos,1648
2021-01-15,99,GEEGA,1612
2021-01-15,100,Avast,1320
2021-01-16,1,xQc,60478
2021-01-16,2,tarik,56627
2021-01-16,3,HasanAbi,30972
2021-01-16,4,NICKMERCS,30140
2021-01-16,5,TSM_ImperialHal,24761
2021-01-16,6,Philza,22066
2021-01-16,7,NiceWigg,20566
2021-01-16,8,zackrawrr,20350
2021-01-16,9,Emiru,19788
2021-01-16,10,VALORANT_Americas,19984
2021-01-16,11,playapex,17423
2021-01-16,12,Jynxzi,13669
2021-01-16,13,PENTA,13310
2021-01-16,14,MOONMOON,13447
2021-01-16,15,CDawgVA,11092
2021-01-16,16,Clix,11873
2021-01-16,17,summit1g,12663
2021-01-16,18,shroud,11164
2021-01-16,19,Foolish_Gamers,13840
2021-01-16,20,Flight23white,9402
2021-01-16,21,LVNDMARK,9239
2021-01-16,22,Grubby,6767
2021-01-16,23,Shotzzy,7315
2021-01-16,24,Agent00,6340
2021-01-16,25,Tectone,5790
2021-01-16,26,AMOURANTH,5406
2021-01-16,27,watchmeblink,5377
2021-01-16,28,koil,5438
2021-01-16,29,The_Happy_Hob,5142
2021-01-16,30,BrawlStars,5198
2021-01-16,31,Dkayed,5003
2021-01-16,32,GothamChess,4946
2021-01-16,33,vedal987,4595
2021-01-16,34,TeamfightTactics,4596
